Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2019,Jun,64.5,62.6,881507,855620,25887,2.9
2019,Jul,64.6,62.7,883977,858125,25852,2.9
2019,Aug,64.6,62.7,886093,860354,25739,2.9
2019,Sep,64.6,62.7,887795,862222,25573,2.9
2019,Oct,64.5,62.7,888897,863475,25422,2.9
2019,Nov,64.4,62.5,888878,863501,25377,2.9
2019,Dec,64.2,62.4,888658,863269,25389,2.9
2020,Jan,64.2,62.4,890069,865321,24748,2.8
2020,Feb,64.2,62.5,891661,867822,23839,2.7
2020,Mar,64.3,62.7,894632,872658,21974,2.5
2020,Apr,63.5,56.0,885844,781553,104291,11.8
2020,May,63.1,57.4,882241,803013,79228,9.0
2020,Jun,63.9,60.2,895047,843408,51639,5.8
2020,Jul,64.2,61.0,901494,855906,45588,5.1
2020,Aug,63.7(P),61.0(P),895799(P),858356(P),37443(P),4.2(P)
